일자, 영업소명, 방향구분,영업소코드, 기점종점방향구분코드, 당일교통량, 전주교통량, 전전주교통량, 전월평균교통량, 전년동주교통량, 전년평균교통량
20180615,서울,서울방향,2,2,120222,119382,117989,110547,115622,106661
20180615,서울,지방방향,2,3,113646,115531,115077,108433,114109,106503
20180606,서울,서울방향,2,2,102492,110937,111956,110547,103014,106661
20180606,서울,지방방향,2,3,101872,109492,108829,108433,100909,106503
20180616,서울,서울방향,2,2,110442,111457,113409,110547,113360,106661
20180616,서울,지방방향,2,3,114373,89687,114837,108433,114411,106503
20180617,서울,서울방향,2,2,107446,101120,106189,110547,109994,106661
20180617,서울,지방방향,2,3,103208,98123,102913,108433,101510,106503
20180618,서울,서울방향,2,2,105051,111030,112764,110547,105766,106661
20180618,서울,지방방향,2,3,108543,110343,112108,108433,111750,106503
20180619,서울,서울방향,2,2,110431,115283,115668,110547,108358,106661
20180619,서울,지방방향,2,3,107738,112717,111820,108433,106253,106503
20180620,서울,서울방향,2,2,112468,100409,102492,110547,109004,106661
20180620,서울,지방방향,2,3,109279,99269,101872,108433,108442,106503
20180621,서울,서울방향,2,2,110927,110194,111698,110547,108983,106661
20180621,서울,지방방향,2,3,108918,111719,111149,108433,108109,106503
20180622,서울,서울방향,2,2,117089,120222,119382,110547,115916,106661
20180622,서울,지방방향,2,3,116105,113646,115531,108433,114318,106503
20180623,서울,서울방향,2,2,116588,110442,111457,110547,111764,106661
20180623,서울,지방방향,2,3,117016,114373,89687,108433,113008,106503
20180624,서울,서울방향,2,2,106683,107446,101120,110547,101943,106661
20180624,서울,지방방향,2,3,102443,103208,98123,108433,96875,106503
20180625,서울,서울방향,2,2,113641,105051,111030,110547,103119,106661
20180625,서울,지방방향,2,3,114397,108543,110343,108433,107262,106503
20180626,서울,서울방향,2,2,94370,110431,115283,110547,110133,106661
20180626,서울,지방방향,2,3,91247,107738,112717,108433,106615,106503
20180627,서울,서울방향,2,2,105435,112468,100409,110547,110611,106661
20180627,서울,지방방향,2,3,107826,109279,99269,108433,102382,106503
20180628,서울,서울방향,2,2,104957,110927,110194,110547,109705,106661
20180628,서울,지방방향,2,3,107792,108918,111719,108433,104981,106503
20180629,서울,서울방향,2,2,117205,117089,120222,110547,118890,106661
20180629,서울,지방방향,2,3,112162,116105,113646,108433,111205,106503
20180630,서울,서울방향,2,2,109957,116588,110442,110547,109286,106661
20180630,서울,지방방향,2,3,110559,117016,114373,108433,108787,106503
20180701,서울,서울방향,2,2,79372,106683,107446,110399,87818,106661
20180701,서울,지방방향,2,3,79335,102443,103208,108413,84516,106503
20180702,서울,서울방향,2,2,92229,113641,105051,110399,97093,106661
20180702,서울,지방방향,2,3,94673,114397,108543,108413,97627,106503
20180703,서울,서울방향,2,2,106762,94370,110431,110399,101909,106661
20180703,서울,지방방향,2,3,103495,91247,107738,108413,99264,106503
20180704,서울,서울방향,2,2,108784,105435,112468,110399,106002,106661
20180704,서울,지방방향,2,3,109071,107826,109279,108413,104007,106503
20180705,서울,서울방향,2,2,105361,104957,110927,110399,105452,106661
20180705,서울,지방방향,2,3,107149,107792,108918,108413,99768,106503
20180706,서울,서울방향,2,2,115893,117205,117089,110399,109596,106661
20180706,서울,지방방향,2,3,112633,112162,116105,108413,104985,106503
20180707,서울,서울방향,2,2,113608,109957,116588,110399,102208,106661
20180707,서울,지방방향,2,3,116313,110559,117016,108413,98373,106503
20180708,서울,서울방향,2,2,105652,79372,106683,110399,92996,106661
20180708,서울,지방방향,2,3,102190,79335,102443,108413,89836,106503
20180709,서울,서울방향,2,2,101755,92229,113641,110399,89882,106661
20180709,서울,지방방향,2,3,102966,94673,114397,108413,92696,106503
20180710,서울,서울방향,2,2,109027,106762,94370,110399,104887,106661
20180710,서울,지방방향,2,3,107530,103495,91247,108413,101908,106503
20180711,서울,서울방향,2,2,109733,108784,105435,110399,105340,106661
20180711,서울,지방방향,2,3,108330,109071,107826,108413,104964,106503
20180712,서울,서울방향,2,2,108695,105361,104957,110399,108672,106661
20180712,서울,지방방향,2,3,107112,107149,107792,108413,104027,106503
20180713,서울,서울방향,2,2,118653,115893,117205,110399,112986,106661
20180713,서울,지방방향,2,3,110502,112633,112162,108413,105954,106503
20180714,서울,서울방향,2,2,113330,113608,109957,110399,101722,106661
20180714,서울,지방방향,2,3,110733,116313,110559,108413,97775,106503
20180715,서울,서울방향,2,2,103819,105652,79372,110399,98488,106661
20180715,서울,지방방향,2,3,98469,102190,79335,108413,90263,106503
20180716,서울,서울방향,2,2,107235,101755,92229,110399,105077,106661
20180716,서울,지방방향,2,3,106647,102966,94673,108413,106887,106503
20180717,서울,서울방향,2,2,109300,109027,106762,110399,105893,106661
20180717,서울,지방방향,2,3,104421,107530,103495,108413,102845,106503
20180718,서울,서울방향,2,2,107725,109733,108784,110399,107738,106661
20180718,서울,지방방향,2,3,104704,108330,109071,108413,104396,106503
20180719,서울,서울방향,2,2,109790,108695,105361,110399,107912,106661
20180719,서울,지방방향,2,3,104526,107112,107149,108413,95056,106503
20180720,서울,서울방향,2,2,114279,118653,115893,110399,115181,106661
20180720,서울,지방방향,2,3,108602,110502,112633,108413,112757,106503
20180721,서울,서울방향,2,2,114105,113330,113608,110399,109254,106661
20180721,서울,지방방향,2,3,111204,110733,116313,108413,110154,106503
20180722,서울,서울방향,2,2,103171,103819,105652,110399,91360,106661
20180722,서울,지방방향,2,3,97779,98469,102190,108413,87340,106503
20180723,서울,서울방향,2,2,109372,107235,101755,110399,101321,106661
20180723,서울,지방방향,2,3,105886,106647,102966,108413,96409,106503
20180724,서울,서울방향,2,2,108374,109300,109027,110399,20474,106661
20180724,서울,지방방향,2,3,102952,104421,107530,108413,105177,106503
20180725,서울,서울방향,2,2,108399,107725,109733,110399,20582,106661
20180725,서울,지방방향,2,3,104994,104704,108330,108413,108629,106503
20180726,서울,서울방향,2,2,111690,109790,108695,110399,109355,106661
20180726,서울,지방방향,2,3,107315,104526,107112,108413,110524,106503
20180727,서울,서울방향,2,2,117215,114279,118653,110399,109469,106661
20180727,서울,지방방향,2,3,112939,108602,110502,108413,106129,106503
20180728,서울,서울방향,2,2,109840,114105,113330,110399,109539,106661
20180728,서울,지방방향,2,3,107230,111204,110733,108413,108620,106503
20180729,서울,서울방향,2,2,101166,103171,103819,110399,105178,106661
20180729,서울,지방방향,2,3,96721,97779,98469,108413,96528,106503
20180730,서울,서울방향,2,2,111114,109372,107235,110399,103417,106661
20180730,서울,지방방향,2,3,108480,105886,106647,108413,96788,106503
20180731,서울,서울방향,2,2,112745,108374,109300,110399,108838,106661
20180731,서울,지방방향,2,3,107726,102952,104421,108413,104766,106503
20180801,서울,서울방향,2,2,109168,108399,107725,108006,109917,106661
20180801,서울,지방방향,2,3,107316,104994,104704,105246,106032,106503
20180802,서울,서울방향,2,2,108767,111690,109790,108006,110211,106661
20180802,서울,지방방향,2,3,108050,107315,104526,105246,106029,106503
20180803,서울,서울방향,2,2,117006,117215,114279,108006,115429,106661
20180803,서울,지방방향,2,3,111170,112939,108602,105246,110706,106503
20180804,서울,서울방향,2,2,110331,109840,114105,108006,111229,106661
20180804,서울,지방방향,2,3,104812,107230,111204,105246,106180,106503
20180805,서울,서울방향,2,2,101903,101166,103171,108006,100712,106661
20180805,서울,지방방향,2,3,95693,96721,97779,105246,95277,106503
20180806,서울,서울방향,2,2,109184,111114,109372,108006,107896,106661
20180806,서울,지방방향,2,3,104522,108480,105886,105246,107588,106503
20180807,서울,서울방향,2,2,108989,112745,108374,108006,109151,106661
20180807,서울,지방방향,2,3,103594,107726,102952,105246,104768,106503
20180808,서울,서울방향,2,2,109121,109168,108399,108006,104987,106661
20180808,서울,지방방향,2,3,105166,107316,104994,105246,105023,106503
20180809,서울,서울방향,2,2,106221,108767,111690,108006,103702,106661
20180809,서울,지방방향,2,3,104106,108050,107315,105246,104888,106503
20180810,서울,서울방향,2,2,115512,117006,117215,108006,114349,106661
20180810,서울,지방방향,2,3,111829,111170,112939,105246,116322,106503
20180811,서울,서울방향,2,2,111154,110331,109840,108006,107916,106661
20180811,서울,지방방향,2,3,108854,104812,107230,105246,110446,106503
20180812,서울,서울방향,2,2,102111,101903,101166,108006,104255,106661
20180812,서울,지방방향,2,3,95476,95693,96721,105246,101819,106503
20180813,서울,서울방향,2,2,111146,109184,111114,108006,108544,106661
20180813,서울,지방방향,2,3,109674,104522,108480,105246,107684,106503
20180814,서울,서울방향,2,2,115053,108989,112745,108006,89290,106661
20180814,서울,지방방향,2,3,108388,103594,107726,105246,87299,106503
20180815,서울,서울방향,2,2,103199,109121,109168,108006,107102,106661
20180815,서울,지방방향,2,3,101007,105166,107316,105246,108478,106503
20180816,서울,서울방향,2,2,109253,106221,108767,108006,105924,106661
20180816,서울,지방방향,2,3,106238,104106,108050,105246,105281,106503
20180817,서울,서울방향,2,2,117997,115512,117006,108006,115147,106661
20180817,서울,지방방향,2,3,107739,111829,111170,105246,113792,106503
20180818,서울,서울방향,2,2,110247,111154,110331,108006,109748,106661
20180818,서울,지방방향,2,3,108209,108854,104812,105246,111761,106503
20180819,서울,서울방향,2,2,102984,102111,101903,108006,92721,106661
20180819,서울,지방방향,2,3,96695,95476,95693,105246,89615,106503
20180820,서울,서울방향,2,2,110973,111146,109184,108006,100110,106661
20180820,서울,지방방향,2,3,107632,109674,104522,105246,104660,106503
20180821,서울,서울방향,2,2,109878,115053,108989,108006,107871,106661
20180821,서울,지방방향,2,3,100987,108388,103594,105246,107168,106503
20180822,서울,서울방향,2,2,112875,103199,109121,108006,99637,106661
20180822,서울,지방방향,2,3,106204,101007,105166,105246,99842,106503
20180823,서울,서울방향,2,2,101431,109253,106221,108006,98016,106661
20180823,서울,지방방향,2,3,94242,106238,104106,105246,95646,106503
20180824,서울,서울방향,2,2,100141,117997,115512,108006,114773,106661
20180824,서울,지방방향,2,3,92189,107739,111829,105246,112063,106503
20180825,서울,서울방향,2,2,113892,110247,111154,108006,108826,106661
20180825,서울,지방방향,2,3,113136,108209,108854,105246,115471,106503
20180826,서울,서울방향,2,2,104503,102984,102111,108006,109157,106661
20180826,서울,지방방향,2,3,97554,96695,95476,105246,104573,106503
20180827,서울,서울방향,2,2,101737,110973,111146,108006,106289,106661
20180827,서울,지방방향,2,3,99814,107632,109674,105246,107414,106503
20180828,서울,서울방향,2,2,95566,109878,115053,108006,106242,106661
20180828,서울,지방방향,2,3,93209,100987,108388,105246,105864,106503
20180829,서울,서울방향,2,2,104690,112875,103199,108006,107963,106661
20180829,서울,지방방향,2,3,99144,106204,101007,105246,108100,106503
20180830,서울,서울방향,2,2,112392,101431,109253,108006,109727,106661
20180830,서울,지방방향,2,3,102204,94242,106238,105246,102651,106503
20180831,서울,서울방향,2,2,118063,100141,117997,108006,115486,106661
20180831,서울,지방방향,2,3,110989,92189,107739,105246,112445,106503
20180901,서울,서울방향,2,2,112807,113892,110247,108564,110831,106661
20180901,서울,지방방향,2,3,112788,113136,108209,103736,113366,106503
20180902,서울,서울방향,2,2,21556,104503,102984,108564,109659,106661
20180902,서울,지방방향,2,3,106110,97554,96695,103736,104313,106503
20180903,서울,서울방향,2,2,105939,101737,110973,108564,107175,106661
20180903,서울,지방방향,2,3,105459,99814,107632,103736,110875,106503
20180904,서울,서울방향,2,2,111048,95566,109878,108564,104462,106661
20180904,서울,지방방향,2,3,104511,93209,100987,103736,108329,106503
20180905,서울,서울방향,2,2,112184,104690,112875,108564,104383,106661
20180905,서울,지방방향,2,3,111552,99144,106204,103736,103222,106503
20180906,서울,서울방향,2,2,110516,112392,101431,108564,109784,106661
20180906,서울,지방방향,2,3,112159,102204,94242,103736,110296,106503
20180907,서울,서울방향,2,2,118327,118063,100141,108564,117935,106661
20180907,서울,지방방향,2,3,115682,110989,92189,103736,116792,106503
20180908,서울,서울방향,2,2,119824,112807,113892,108564,113969,106661
20180908,서울,지방방향,2,3,119203,112788,113136,103736,118553,106503
20180909,서울,서울방향,2,2,113050,21556,104503,108564,109934,106661
20180909,서울,지방방향,2,3,114523,106110,97554,103736,105058,106503
20180910,서울,서울방향,2,2,111977,105939,101737,108564,104266,106661
20180910,서울,지방방향,2,3,109359,105459,99814,103736,105180,106503
20180911,서울,서울방향,2,2,111758,111048,95566,108564,107869,106661
20180911,서울,지방방향,2,3,110766,104511,93209,103736,106937,106503
20180912,서울,서울방향,2,2,114449,112184,104690,108564,110609,106661
20180912,서울,지방방향,2,3,106237,111552,99144,103736,106544,106503
20180913,서울,서울방향,2,2,116954,110516,112392,108564,106488,106661
20180913,서울,지방방향,2,3,108083,112159,102204,103736,109866,106503
20180914,서울,서울방향,2,2,119988,118327,118063,108564,115692,106661
20180914,서울,지방방향,2,3,113803,115682,110989,103736,115532,106503
20180915,서울,서울방향,2,2,117563,119824,112807,108564,115069,106661
20180915,서울,지방방향,2,3,113673,119203,112788,103736,116392,106503
20180916,서울,서울방향,2,2,108022,113050,21556,108564,111967,106661
20180916,서울,지방방향,2,3,106463,114523,106110,103736,111400,106503
20180917,서울,서울방향,2,2,18463,111977,105939,108564,111869,106661
20180917,서울,지방방향,2,3,111960,109359,105459,103736,111217,106503
20180918,서울,서울방향,2,2,112595,111758,111048,108564,108723,106661
20180918,서울,지방방향,2,3,110980,110766,104511,103736,107068,106503
20180919,서울,서울방향,2,2,111811,114449,112184,108564,105152,106661
20180919,서울,지방방향,2,3,109245,106237,111552,103736,105991,106503
20180920,서울,서울방향,2,2,112149,116954,110516,108564,108042,106661
20180920,서울,지방방향,2,3,105350,108083,112159,103736,110066,106503
20180921,서울,서울방향,2,2,112728,119988,118327,108564,114903,106661
20180921,서울,지방방향,2,3,110598,113803,115682,103736,115418,106503
20180922,서울,서울방향,2,2,98183,117563,119824,108564,116760,106661
20180922,서울,지방방향,2,3,118864,113673,119203,103736,118227,106503
20180923,서울,서울방향,2,2,93569,108022,113050,108564,110374,106661
20180923,서울,지방방향,2,3,119507,106463,114523,103736,109590,106503
20180924,서울,서울방향,2,2,116994,18463,111977,108564,110176,106661
20180924,서울,지방방향,2,3,116749,111960,109359,103736,107632,106503
20180925,서울,서울방향,2,2,135868,112595,111758,108564,104479,106661
20180925,서울,지방방향,2,3,98516,110980,110766,103736,108030,106503
20180926,서울,서울방향,2,2,124027,111811,114449,108564,109138,106661
20180926,서울,지방방향,2,3,88482,109245,106237,103736,105837,106503
20180927,서울,서울방향,2,2,107204,112149,116954,108564,108300,106661
20180927,서울,지방방향,2,3,101771,105350,108083,103736,108495,106503
20180928,서울,서울방향,2,2,110988,112728,119988,108564,111265,106661
20180928,서울,지방방향,2,3,106828,110598,113803,103736,111449,106503
20180929,서울,서울방향,2,2,107223,98183,117563,108564,104002,106661
20180929,서울,지방방향,2,3,106264,118864,113673,103736,113510,106503
20180930,서울,서울방향,2,2,96438,93569,108022,108564,89742,106661
20180930,서울,지방방향,2,3,93557,119507,106463,103736,103122,106503
20181001,서울,서울방향,2,2,108514,116994,18463,104157,95070,106661
20181001,서울,지방방향,2,3,105223,116749,111960,109328,112490,106503
20181002,서울,서울방향,2,2,115243,135868,112595,104157,95824,106661
20181002,서울,지방방향,2,3,108274,98516,110980,109328,115306,106503
20181003,서울,서울방향,2,2,102222,124027,111811,104157,114023,106661
20181003,서울,지방방향,2,3,100071,88482,109245,109328,113107,106503
20181004,서울,서울방향,2,2,107288,107204,112149,104157,126626,106661
20181004,서울,지방방향,2,3,107408,101771,105350,109328,102440,106503
20181005,서울,서울방향,2,2,111624,110988,112728,104157,128775,106661
20181005,서울,지방방향,2,3,100940,106828,110598,109328,89215,106503
20181006,서울,서울방향,2,2,91632,107223,98183,104157,115662,106661
20181006,서울,지방방향,2,3,93085,106264,118864,109328,96575,106503
20181007,서울,서울방향,2,2,101669,96438,93569,104157,107106,106661
20181007,서울,지방방향,2,3,104296,93557,119507,109328,92729,106503
20181008,서울,서울방향,2,2,112222,108514,116994,104157,96252,106661
20181008,서울,지방방향,2,3,111919,105223,116749,109328,95990,106503
20181009,서울,서울방향,2,2,105978,115243,135868,104157,100247,106661
20181009,서울,지방방향,2,3,103295,108274,98516,109328,101422,106503
20181010,서울,서울방향,2,2,111676,102222,124027,104157,102925,106661
20181010,서울,지방방향,2,3,106913,100071,88482,109328,102048,106503
20181011,서울,서울방향,2,2,113044,107288,107204,104157,109324,106661
20181011,서울,지방방향,2,3,107650,107408,101771,109328,108200,106503
20181012,서울,서울방향,2,2,120181,111624,110988,104157,114836,106661
20181012,서울,지방방향,2,3,114211,100940,106828,109328,115471,106503
20181013,서울,서울방향,2,2,116470,91632,107223,104157,111046,106661
20181013,서울,지방방향,2,3,115654,93085,106264,109328,115391,106503
20181014,서울,서울방향,2,2,112477,101669,96438,104157,102298,106661
20181014,서울,지방방향,2,3,105098,104296,93557,109328,103206,106503
20181015,서울,서울방향,2,2,114120,112222,108514,104157,105591,106661
20181015,서울,지방방향,2,3,111232,111919,105223,109328,112809,106503
20181016,서울,서울방향,2,2,112075,105978,115243,104157,104791,106661
20181016,서울,지방방향,2,3,106831,103295,108274,109328,108223,106503
20181017,서울,서울방향,2,2,113185,111676,102222,104157,108183,106661
20181017,서울,지방방향,2,3,106395,106913,100071,109328,108305,106503
20181018,서울,서울방향,2,2,112118,113044,107288,104157,111480,106661
20181018,서울,지방방향,2,3,108148,107650,107408,109328,112189,106503
20181019,서울,서울방향,2,2,120672,120181,111624,104157,115631,106661
20181019,서울,지방방향,2,3,116942,114211,100940,109328,113614,106503
20181020,서울,서울방향,2,2,120080,116470,91632,104157,115689,106661
20181020,서울,지방방향,2,3,115742,115654,93085,109328,119187,106503
20181021,서울,서울방향,2,2,110498,112477,101669,104157,107312,106661
20181021,서울,지방방향,2,3,106091,105098,104296,109328,106748,106503
20181022,서울,서울방향,2,2,114172,114120,112222,104157,109712,106661
20181022,서울,지방방향,2,3,111433,111232,111919,109328,108417,106503
20181023,서울,서울방향,2,2,110020,112075,105978,104157,111404,106661
20181023,서울,지방방향,2,3,104737,106831,103295,109328,111566,106503
20181024,서울,서울방향,2,2,113365,113185,111676,104157,111089,106661
20181024,서울,지방방향,2,3,108787,106395,106913,109328,107593,106503
20181025,서울,서울방향,2,2,112493,112118,113044,104157,113513,106661
20181025,서울,지방방향,2,3,109499,108148,107650,109328,108007,106503
20181026,서울,서울방향,2,2,115148,120672,120181,104157,115204,106661
20181026,서울,지방방향,2,3,109736,116942,114211,109328,116046,106503
20181027,서울,서울방향,2,2,117702,120080,116470,104157,116375,106661
20181027,서울,지방방향,2,3,114964,115742,115654,109328,119633,106503
20181028,서울,서울방향,2,2,107872,110498,112477,104157,111139,106661
20181028,서울,지방방향,2,3,100338,106091,105098,109328,105908,106503
20181029,서울,서울방향,2,2,111547,114172,114120,104157,108814,106661
20181029,서울,지방방향,2,3,112197,111433,111232,109328,112624,106503
20181030,서울,서울방향,2,2,110931,110020,112075,104157,108925,106661
20181030,서울,지방방향,2,3,106468,104737,106831,109328,105493,106503
20181031,서울,서울방향,2,2,111222,113365,113185,104157,111653,106661
20181031,서울,지방방향,2,3,105188,108787,106395,109328,107706,106503
20181101,서울,서울방향,2,2,112326,112493,112118,111530,112548,106661
20181101,서울,지방방향,2,3,108309,109499,108148,107702,105101,106503
20181102,서울,서울방향,2,2,117192,115148,120672,111530,115136,106661
20181102,서울,지방방향,2,3,113976,109736,116942,107702,112965,106503
20181103,서울,서울방향,2,2,117386,117702,120080,111530,117474,106661
20181103,서울,지방방향,2,3,112978,114964,115742,107702,117611,106503
20181104,서울,서울방향,2,2,111003,107872,110498,111530,109818,106661
20181104,서울,지방방향,2,3,104716,100338,106091,107702,106764,106503
20181105,서울,서울방향,2,2,112349,111547,114172,111530,109833,106661
20181105,서울,지방방향,2,3,110356,112197,111433,107702,112682,106503
20181106,서울,서울방향,2,2,113181,110931,110020,111530,107721,106661
20181106,서울,지방방향,2,3,107448,106468,104737,107702,107581,106503
20181107,서울,서울방향,2,2,112863,111222,113365,111530,110858,106661
20181107,서울,지방방향,2,3,105470,105188,108787,107702,108462,106503
20181108,서울,서울방향,2,2,102633,112326,112493,111530,107673,106661
20181108,서울,지방방향,2,3,97419,108309,109499,107702,111335,106503
20181109,서울,서울방향,2,2,119346,117192,115148,111530,112890,106661
20181109,서울,지방방향,2,3,114175,113976,109736,107702,110546,106503
20181110,서울,서울방향,2,2,118029,117386,117702,111530,115302,106661
20181110,서울,지방방향,2,3,113985,112978,114964,107702,118381,106503
20181111,서울,서울방향,2,2,110717,111003,107872,111530,109641,106661
20181111,서울,지방방향,2,3,103497,104716,100338,107702,107157,106503
20181112,서울,서울방향,2,2,107524,112349,111547,111530,110871,106661
20181112,서울,지방방향,2,3,108509,110356,112197,107702,111666,106503
20181113,서울,서울방향,2,2,107542,113181,110931,111530,106375,106661
20181113,서울,지방방향,2,3,106408,107448,106468,107702,106124,106503
20181114,서울,서울방향,2,2,108192,112863,111222,111530,106796,106661
20181114,서울,지방방향,2,3,106339,105470,105188,107702,107521,106503
20181115,서울,서울방향,2,2,113339,102633,112326,111530,108919,106661
20181115,서울,지방방향,2,3,106552,97419,108309,107702,108136,106503
20181116,서울,서울방향,2,2,119631,119346,117192,111530,115212,106661
20181116,서울,지방방향,2,3,115673,114175,113976,107702,115116,106503
20181117,서울,서울방향,2,2,117225,118029,117386,111530,112580,106661
20181117,서울,지방방향,2,3,114639,113985,112978,107702,114619,106503
20181118,서울,서울방향,2,2,113654,110717,111003,111530,106204,106661
20181118,서울,지방방향,2,3,106443,103497,104716,107702,103808,106503
20181119,서울,서울방향,2,2,111847,107524,112349,111530,107251,106661
20181119,서울,지방방향,2,3,109446,108509,110356,107702,109598,106503
20181120,서울,서울방향,2,2,110651,107542,113181,111530,107646,106661
20181120,서울,지방방향,2,3,106349,106408,107448,107702,107297,106503
20181121,서울,서울방향,2,2,109104,108192,112863,111530,104545,106661
20181121,서울,지방방향,2,3,103496,106339,105470,107702,104569,106503
20181122,서울,서울방향,2,2,112529,113339,102633,111530,106236,106661
20181122,서울,지방방향,2,3,108063,106552,97419,107702,105436,106503
20181123,서울,서울방향,2,2,118054,119631,119346,111530,108958,106661
20181123,서울,지방방향,2,3,113715,115673,114175,107702,108841,106503
20181124,서울,서울방향,2,2,107917,117225,118029,111530,106750,106661
20181124,서울,지방방향,2,3,101338,114639,113985,107702,111650,106503
20181125,서울,서울방향,2,2,108823,113654,110717,111530,109047,106661
20181125,서울,지방방향,2,3,99936,106443,103497,107702,106038,106503
20181126,서울,서울방향,2,2,109331,111847,107524,111530,106610,106661
20181126,서울,지방방향,2,3,103117,109446,108509,107702,109589,106503
20181127,서울,서울방향,2,2,107877,110651,107542,111530,105862,106661
20181127,서울,지방방향,2,3,102436,106349,106408,107702,106076,106503
20181128,서울,서울방향,2,2,107494,109104,108192,111530,105594,106661
20181128,서울,지방방향,2,3,104286,103496,106339,107702,106733,106503
20181129,서울,서울방향,2,2,110379,112529,113339,111530,107249,106661
20181129,서울,지방방향,2,3,105430,108063,106552,107702,105704,106503
20181130,서울,서울방향,2,2,117008,118054,119631,111530,111454,106661
20181130,서울,지방방향,2,3,110639,113715,115673,107702,111796,106503
20181201,서울,서울방향,2,2,113044,107917,117225,112171,109513,106661
20181201,서울,지방방향,2,3,113464,101338,114639,107504,108969,106503
20181202,서울,서울방향,2,2,105057,108823,113654,112171,101287,106661
20181202,서울,지방방향,2,3,98524,99936,106443,107504,98779,106503
20181203,서울,서울방향,2,2,102318,109331,111847,112171,103567,106661
20181203,서울,지방방향,2,3,99907,103117,109446,107504,102369,106503
20181204,서울,서울방향,2,2,106337,107877,110651,112171,101173,106661
20181204,서울,지방방향,2,3,99467,102436,106349,107504,103450,106503
20181205,서울,서울방향,2,2,106004,107494,109104,112171,99399,106661
20181205,서울,지방방향,2,3,102759,104286,103496,107504,101816,106503
20181206,서울,서울방향,2,2,109185,110379,112529,112171,104358,106661
20181206,서울,지방방향,2,3,101020,105430,108063,107504,102047,106503
20181207,서울,서울방향,2,2,111839,117008,118054,112171,109836,106661
20181207,서울,지방방향,2,3,105542,110639,113715,107504,110510,106503
20181208,서울,서울방향,2,2,104959,113044,107917,112171,107168,106661
20181208,서울,지방방향,2,3,104197,113464,101338,107504,109162,106503
20181209,서울,서울방향,2,2,94216,105057,108823,112171,90206,106661
20181209,서울,지방방향,2,3,92473,98524,99936,107504,88779,106503
20181210,서울,서울방향,2,2,105572,102318,109331,112171,98356,106661
20181210,서울,지방방향,2,3,104420,99907,103117,107504,104135,106503
20181211,서울,서울방향,2,2,102851,106337,107877,112171,98570,106661
20181211,서울,지방방향,2,3,99808,99467,102436,107504,101387,106503
20181212,서울,서울방향,2,2,101150,106004,107494,112171,101287,106661
20181212,서울,지방방향,2,3,99983,102759,104286,107504,102891,106503
20181213,서울,서울방향,2,2,103594,109185,110379,112171,105312,106661
20181213,서울,지방방향,2,3,93970,101020,105430,107504,104793,106503
20181214,서울,서울방향,2,2,111612,111839,117008,112171,112156,106661
20181214,서울,지방방향,2,3,101227,105542,110639,107504,109870,106503
20181215,서울,서울방향,2,2,109562,104959,113044,112171,105232,106661
20181215,서울,지방방향,2,3,105992,104197,113464,107504,109021,106503
20181216,서울,서울방향,2,2,95974,94216,105057,112171,94154,106661
20181216,서울,지방방향,2,3,91859,92473,98524,107504,95015,106503
20181217,서울,서울방향,2,2,103447,105572,102318,112171,89453,106661
20181217,서울,지방방향,2,3,104944,104420,99907,107504,96005,106503
20181218,서울,서울방향,2,2,105572,102851,106337,112171,99889,106661
20181218,서울,지방방향,2,3,102804,99808,99467,107504,100705,106503
20181219,서울,서울방향,2,2,107070,101150,106004,112171,97634,106661
20181219,서울,지방방향,2,3,102531,99983,102759,107504,98140,106503
20181220,서울,서울방향,2,2,110613,103594,109185,112171,101789,106661
20181220,서울,지방방향,2,3,105255,93970,101020,107504,99963,106503
20181221,서울,서울방향,2,2,116578,111612,111839,112171,111662,106661
20181221,서울,지방방향,2,3,109365,101227,105542,107504,111101,106503
20181222,서울,서울방향,2,2,109573,109562,104959,112171,103239,106661
20181222,서울,지방방향,2,3,107302,105992,104197,107504,107464,106503
20181223,서울,서울방향,2,2,94906,95974,94216,112171,82449,106661
20181223,서울,지방방향,2,3,94871,87342,92473,107504,82426,106503
20181224,서울,서울방향,2,2,105716,103447,105572,112171,85523,106661
20181224,서울,지방방향,2,3,93992,86122,104420,107504,90825,106503
20181225,서울,서울방향,2,2,88062,105572,102851,112171,98452,106661
20181225,서울,지방방향,2,3,84625,87117,99808,107504,109071,106503
20181226,서울,서울방향,2,2,102374,107070,101150,112171,100267,106661
20181226,서울,지방방향,2,3,89414,88134,99983,107504,102668,106503
20181227,서울,서울방향,2,2,103380,110613,103594,112171,104272,106661
20181227,서울,지방방향,2,3,89468,80449,93970,107504,102536,106503
20181228,서울,서울방향,2,2,104933,116371,111612,112171,110849,106661
20181228,서울,지방방향,2,3,103799,87264,101227,107504,108399,106503
20181229,서울,서울방향,2,2,96983,109298,109562,112171,99686,106661
20181229,서울,지방방향,2,3,94766,94972,105992,107504,101170,106503
20181230,서울,서울방향,2,2,87728,94906,95974,112171,181981,106661
20181230,서울,지방방향,2,3,85607,94871,91859,107504,180203,106503
20181231,서울,서울방향,2,2,99716,105716,103447,112171,0,106661
20181231,서울,지방방향,2,3,89106,93992,104944,107504,0,106503
20180101,동서울,서울방향,4,2,66791,57055,48801,60746,62417,66312
20180101,동서울,지방방향,4,3,58233,55184,50976,61809,65031,67782
20180102,동서울,서울방향,4,2,59023,61387,57547,60746,60360,66312
20180102,동서울,지방방향,4,3,58422,64078,59797,61809,57176,67782
20180103,동서울,서울방향,4,2,58395,60914,57114,60746,60445,66312
20180103,동서울,지방방향,4,3,59948,60351,57126,61809,62127,67782
20180104,동서울,서울방향,4,2,59010,63714,57478,60746,61479,66312
