일자, 영업소명, 방향구분,영업소코드, 기점종점방향구분코드, 당일교통량, 전주교통량, 전전주교통량, 전월평균교통량, 전년동주교통량, 전년평균교통량
20190530,동서울,지방방향,4,3,68107,69888,69617,70785,70628,68133
20190531,동서울,서울방향,4,2,73282,76014,75868,69555,73733,65983
20190531,동서울,지방방향,4,3,75640,77639,79242,70785,76328,68133
20190601,동서울,서울방향,4,2,71800,72848,73021,70850,71827,65983
20190601,동서울,지방방향,4,3,79601,80104,77584,72052,76351,68133
20190602,동서울,서울방향,4,2,69170,70533,65920,70850,69082,65983
20190602,동서울,지방방향,4,3,59812,62401,57643,72052,61811,68133
20190603,동서울,서울방향,4,2,66545,61208,66296,70850,66445,65983
20190603,동서울,지방방향,4,3,72149,64362,71367,72052,72901,68133
20190604,동서울,서울방향,4,2,69298,67497,67095,70850,66108,65983
20190604,동서울,지방방향,4,3,70613,69385,69204,72052,68680,68133
20190605,동서울,서울방향,4,2,75723,67913,67968,70850,65769,65983
20190605,동서울,지방방향,4,3,79601,67433,68763,72052,66758,68133
20190606,동서울,서울방향,4,2,67003,68623,69836,70850,65636,65983
20190606,동서울,지방방향,4,3,71199,68107,69888,72052,65676,68133
20190607,동서울,서울방향,4,2,67955,73282,76014,70850,73400,65983
20190607,동서울,지방방향,4,3,69640,75640,77639,72052,76222,68133
20190608,동서울,서울방향,4,2,75852,71800,72848,70850,71880,65983
20190608,동서울,지방방향,4,3,78000,79601,80104,72052,79953,68133
20190609,동서울,서울방향,4,2,71304,69170,70533,70850,69684,65983
20190609,동서울,지방방향,4,3,57960,59812,62401,72052,63324,68133
20190610,동서울,서울방향,4,2,65471,66545,61208,70850,65507,65983
20190610,동서울,지방방향,4,3,69682,72149,64362,72052,69539,68133
20190611,동서울,서울방향,4,2,68287,69298,67497,70850,70933,65983
20190611,동서울,지방방향,4,3,69646,70613,69385,72052,72631,68133
20190612,동서울,서울방향,4,2,67217,75723,67913,70850,62121,65983
20190612,동서울,지방방향,4,3,69150,79601,67433,72052,61428,68133
20190613,동서울,서울방향,4,2,69737,67003,68623,70850,67132,65983
20190613,동서울,지방방향,4,3,69767,71199,68107,72052,71234,68133
20190614,동서울,서울방향,4,2,76152,67955,73282,70850,74684,65983
20190614,동서울,지방방향,4,3,78817,69640,75640,72052,77661,68133
20190615,동서울,서울방향,4,2,72407,75852,71800,70850,70442,65983
20190615,동서울,지방방향,4,3,80228,78000,79601,72052,77492,68133
20190616,동서울,서울방향,4,2,69193,71304,69170,70850,66336,65983
20190616,동서울,지방방향,4,3,59776,57960,59812,72052,56722,68133
20190617,동서울,서울방향,4,2,68293,65471,66545,70850,64572,65983
20190617,동서울,지방방향,4,3,73463,69682,72149,72052,71486,68133
20190618,동서울,서울방향,4,2,67939,68287,69298,70850,69238,65983
20190618,동서울,지방방향,4,3,67648,69646,70613,72052,71546,68133
20190619,동서울,서울방향,4,2,67172,67217,75723,70850,58311,65983
20190619,동서울,지방방향,4,3,68206,69150,79601,72052,58579,68133
20190620,동서울,서울방향,4,2,71449,69737,67003,70850,62957,65983
20190620,동서울,지방방향,4,3,72029,69767,71199,72052,66099,68133
20190621,동서울,서울방향,4,2,76736,76152,67955,70850,73199,65983
20190621,동서울,지방방향,4,3,79642,78817,69640,72052,78377,68133
20190622,동서울,서울방향,4,2,75499,72407,75852,70850,70349,65983
20190622,동서울,지방방향,4,3,82713,80228,78000,72052,79352,68133
20190623,동서울,서울방향,4,2,70257,69193,71304,70850,70040,65983
20190623,동서울,지방방향,4,3,60785,59776,57960,72052,60786,68133
20190624,동서울,서울방향,4,2,68587,68293,65471,70850,65033,65983
20190624,동서울,지방방향,4,3,72587,73463,69682,72052,72518,68133
20190625,동서울,서울방향,4,2,67638,67939,68287,70850,65296,65983
20190625,동서울,지방방향,4,3,69291,67648,69646,72052,69139,68133
20190626,동서울,서울방향,4,2,68175,67172,67217,70850,65968,65983
20190626,동서울,지방방향,4,3,68760,68206,69150,72052,68644,68133
20190627,동서울,서울방향,4,2,66316,71449,69737,70850,68360,65983
20190627,동서울,지방방향,4,3,68222,72029,69767,72052,70399,68133
20190628,동서울,서울방향,4,2,75969,76736,76152,70850,76674,65983
20190628,동서울,지방방향,4,3,78117,79642,78817,72052,80158,68133
20190629,동서울,서울방향,4,2,68964,75499,72407,70850,74777,65983
20190629,동서울,지방방향,4,3,74336,82713,80228,72052,82365,68133
20190630,동서울,서울방향,4,2,68410,70257,69193,70850,69299,65983
20190630,동서울,지방방향,4,3,59617,60785,59776,72052,61823,68133
20190701,동서울,서울방향,4,2,64809,68587,68293,70150,67043,65983
20190701,동서울,지방방향,4,3,70683,72587,73463,71035,73830,68133
20190702,동서울,서울방향,4,2,65211,67638,67939,70150,57629,65983
20190702,동서울,지방방향,4,3,67864,69291,67648,71035,58054,68133
20190703,동서울,서울방향,4,2,65980,68175,67172,70150,63671,65983
20190703,동서울,지방방향,4,3,67608,68760,68206,71035,61266,68133
20190704,동서울,서울방향,4,2,68165,66316,71449,70150,65344,65983
20190704,동서울,지방방향,4,3,69086,68222,72029,71035,67910,68133
20190705,동서울,서울방향,4,2,74840,75969,76736,70150,72859,65983
20190705,동서울,지방방향,4,3,78967,78117,79642,71035,76356,68133
20190706,동서울,서울방향,4,2,71650,68964,75499,70150,67728,65983
20190706,동서울,지방방향,4,3,78977,74336,82713,71035,73121,68133
20190707,동서울,서울방향,4,2,70447,68410,70257,70150,53926,65983
20190707,동서울,지방방향,4,3,60474,59617,60785,71035,47128,68133
20190708,동서울,서울방향,4,2,65946,64809,68587,70150,53536,65983
20190708,동서울,지방방향,4,3,72762,70683,72587,71035,58288,68133
20190709,동서울,서울방향,4,2,66594,65211,67638,70150,60072,65983
20190709,동서울,지방방향,4,3,68029,67864,69291,71035,63574,68133
20190710,동서울,서울방향,4,2,65458,65980,68175,70150,64121,65983
20190710,동서울,지방방향,4,3,65627,67608,68760,71035,66049,68133
20190711,동서울,서울방향,4,2,63602,68165,66316,70150,66041,65983
20190711,동서울,지방방향,4,3,65457,69086,68222,71035,67178,68133
20190712,동서울,서울방향,4,2,75144,74840,75969,70150,72521,65983
20190712,동서울,지방방향,4,3,80142,78967,78117,71035,77262,68133
20190713,동서울,서울방향,4,2,70829,71650,68964,70150,70865,65983
20190713,동서울,지방방향,4,3,79106,78977,74336,71035,80316,68133
20190714,동서울,서울방향,4,2,69339,70447,68410,70150,69940,65983
20190714,동서울,지방방향,4,3,60117,60474,59617,71035,58351,68133
20190715,동서울,서울방향,4,2,65660,65946,64809,70150,60309,65983
20190715,동서울,지방방향,4,3,70797,72762,70683,71035,65486,68133
20190716,동서울,서울방향,4,2,66079,66594,65211,70150,61328,65983
20190716,동서울,지방방향,4,3,65812,68029,67864,71035,63007,68133
20190717,동서울,서울방향,4,2,67723,65458,65980,70150,64880,65983
20190717,동서울,지방방향,4,3,67860,65627,67608,71035,66436,68133
20190718,동서울,서울방향,4,2,68256,63602,68165,70150,67107,65983
20190718,동서울,지방방향,4,3,70730,65457,69086,71035,67956,68133
20190719,동서울,서울방향,4,2,75114,75144,74840,70150,73549,65983
20190719,동서울,지방방향,4,3,77759,80142,78967,71035,79044,68133
20190720,동서울,서울방향,4,2,65916,70829,71650,70150,70535,65983
20190720,동서울,지방방향,4,3,70170,79106,78977,71035,76036,68133
20190721,동서울,서울방향,4,2,64042,69339,70447,70150,69867,65983
20190721,동서울,지방방향,4,3,58389,60117,60474,71035,60710,68133
20190722,동서울,서울방향,4,2,65464,65660,65946,70150,65269,65983
20190722,동서울,지방방향,4,3,73249,70797,72762,71035,71099,68133
20190723,동서울,서울방향,4,2,68714,66079,66594,70150,64784,65983
20190723,동서울,지방방향,4,3,69572,65812,68029,71035,63342,68133
20190725,동서울,서울방향,4,2,65336,68256,63602,70150,66639,65983
20190725,동서울,지방방향,4,3,66578,70730,65457,71035,67073,68133
20190726,동서울,서울방향,4,2,68456,75114,75144,70150,73144,65983
20190726,동서울,지방방향,4,3,71261,77759,80142,71035,78958,68133
20190727,동서울,서울방향,4,2,66654,65916,70829,70150,69091,65983
20190727,동서울,지방방향,4,3,38539,34328,79106,71035,75217,68133
20190728,동서울,서울방향,4,2,63554,64042,69339,70150,67760,65983
20190728,동서울,지방방향,4,3,31621,32565,60117,71035,60044,68133
20190729,동서울,서울방향,4,2,72153,65464,65660,70150,64938,65983
20190729,동서울,지방방향,4,3,41895,41109,70797,71035,72631,68133
20190730,동서울,서울방향,4,2,71379,68714,66079,70150,65761,65983
20190730,동서울,지방방향,4,3,42705,38724,65812,71035,68631,68133
20190731,동서울,서울방향,4,2,68872,12148,67723,70150,66856,65983
20190731,동서울,지방방향,4,3,74014,69542,67860,71035,68615,68133
20190801,동서울,서울방향,4,2,69093,65335,68256,66243,68011,65983
20190801,동서울,지방방향,4,3,43277,37822,70730,63088,71849,68133
20190802,동서울,서울방향,4,2,75472,68456,75114,68060,75623,65983
20190802,동서울,지방방향,4,3,86746,71261,77759,65980,81180,68133
20190724,동서울,서울방향,4,2,68500,67723,65458,70150,64436,65983
20190724,동서울,지방방향,4,3,69542,67860,65627,71035,67449,68133
20190803,동서울,서울방향,4,2,75636,66654,65916,68060,68795,65983
20190803,동서울,지방방향,4,3,75860,38539,70170,65980,78941,68133
20190804,동서울,서울방향,4,2,75290,63554,64042,68060,67276,65983
20190804,동서울,지방방향,4,3,64961,31621,58389,65980,63112,68133
20190809,동서울,서울방향,4,2,75601,75472,68456,68060,72662,65983
20190809,동서울,지방방향,4,3,81782,86746,71261,65980,80066,68133
20190811,동서울,서울방향,4,2,68709,75290,63554,68060,73342,65983
20190811,동서울,지방방향,4,3,61032,64961,31621,65980,61207,68133
20190812,동서울,서울방향,4,2,65936,74027,72153,68060,69404,65983
20190812,동서울,지방방향,4,3,68894,75065,41895,65980,71630,68133
20190805,동서울,서울방향,4,2,74027,72153,65464,68060,71318,65983
20190805,동서울,지방방향,4,3,75065,41895,73249,65980,76311,68133
20190813,동서울,서울방향,4,2,71706,73228,71379,68060,69044,65983
20190813,동서울,지방방향,4,3,71299,70555,42705,65980,66030,68133
20190807,동서울,서울방향,4,2,66422,68872,68500,68060,69040,65983
20190807,동서울,지방방향,4,3,63963,74014,69542,65980,79315,68133
20190814,동서울,서울방향,4,2,76729,66422,68872,68060,67758,65983
20190814,동서울,지방방향,4,3,80908,63963,74014,65980,67495,68133
20190815,동서울,서울방향,4,2,61521,70237,69093,68060,67372,65983
20190815,동서울,지방방향,4,3,65255,73934,43277,65980,67243,68133
20190806,동서울,서울방향,4,2,73228,71379,68714,68060,69178,65983
20190806,동서울,지방방향,4,3,70555,42705,69572,65980,73594,68133
20190816,동서울,서울방향,4,2,72831,75601,75472,68060,73921,65983
20190816,동서울,지방방향,4,3,79191,81782,86746,65980,79265,68133
20190817,동서울,서울방향,4,2,73503,70008,75636,68060,68429,65983
20190817,동서울,지방방향,4,3,73763,76013,75860,65980,77670,68133
20190808,동서울,서울방향,4,2,70237,69093,65336,68060,67249,65983
20190808,동서울,지방방향,4,3,73934,43277,66578,65980,73800,68133
20190818,동서울,서울방향,4,2,72614,68709,75290,68060,67204,65983
20190818,동서울,지방방향,4,3,62469,61032,64961,65980,61875,68133
20190819,동서울,서울방향,4,2,69942,65936,74027,68060,69367,65983
20190819,동서울,지방방향,4,3,72207,68894,75065,65980,74740,68133
20190810,동서울,서울방향,4,2,70008,75636,66654,68060,71723,65983
20190810,동서울,지방방향,4,3,76013,75860,38539,65980,74269,68133
20190820,동서울,서울방향,4,2,70502,71706,73228,68060,74775,65983
20190820,동서울,지방방향,4,3,71317,71299,70555,65980,74209,68133
20190821,동서울,서울방향,4,2,69501,76729,66422,68060,63756,65983
20190821,동서울,지방방향,4,3,69627,80908,63963,65980,65317,68133
20190822,동서울,서울방향,4,2,69465,61521,70237,68060,67179,65983
20190822,동서울,지방방향,4,3,71634,65255,73934,65980,70230,68133
20190823,동서울,서울방향,4,2,76510,72831,75601,68060,74156,65983
20190823,동서울,지방방향,4,3,82220,79191,81782,65980,77935,68133
20190824,동서울,서울방향,4,2,75429,73503,70008,68060,71193,65983
20190824,동서울,지방방향,4,3,83693,73763,76013,65980,76595,68133
20190825,동서울,서울방향,4,2,74220,72614,68709,68060,69397,65983
20190825,동서울,지방방향,4,3,69533,62469,61032,65980,59470,68133
20190826,동서울,서울방향,4,2,70514,69942,65936,68060,67249,65983
20190826,동서울,지방방향,4,3,74058,72207,68894,65980,73448,68133
20190827,동서울,서울방향,4,2,70571,70502,71706,68060,67485,65983
20190827,동서울,지방방향,4,3,69149,71317,71299,65980,68591,68133
20190828,동서울,서울방향,4,2,69571,69501,76729,68060,68313,65983
20190828,동서울,지방방향,4,3,70030,69627,80908,65980,68669,68133
20190829,동서울,서울방향,4,2,69386,69465,61521,68060,57654,65983
20190829,동서울,지방방향,4,3,70078,71634,65255,65980,57064,68133
20190830,동서울,서울방향,4,2,75591,76510,72831,68060,57990,65983
20190830,동서울,지방방향,4,3,82674,82220,79191,65980,59407,68133
20190831,동서울,서울방향,4,2,77362,75429,73503,68060,72423,65983
20190831,동서울,지방방향,4,3,85585,83693,73763,65980,82302,68133
20190901,동서울,서울방향,4,2,76478,74220,72614,71842,69573,65983
20190901,동서울,지방방향,4,3,74454,69533,62469,72476,65359,68133
20190902,동서울,서울방향,4,2,70885,70514,69942,71842,62385,65983
20190902,동서울,지방방향,4,3,73858,74058,72207,72476,67694,68133
20190903,동서울,서울방향,4,2,71537,70571,70502,71842,59872,65983
20190903,동서울,지방방향,4,3,72358,69149,71317,72476,63775,68133
20190904,동서울,서울방향,4,2,63761,69571,69501,71842,59487,65983
20190904,동서울,지방방향,4,3,63965,70030,69627,72476,60826,68133
20190905,동서울,서울방향,4,2,64292,69386,69465,71842,62424,65983
20190905,동서울,지방방향,4,3,65403,70078,71634,72476,64166,68133
20190906,동서울,서울방향,4,2,74389,75591,76510,71842,72242,65983
20190906,동서울,지방방향,4,3,71844,82674,82220,72476,73049,68133
20190907,동서울,서울방향,4,2,46791,77362,75429,71842,71494,65983
20190907,동서울,지방방향,4,3,46790,85585,83693,72476,81829,68133
20190908,동서울,서울방향,4,2,61678,76478,74220,71842,14455,65983
20190908,동서울,지방방향,4,3,62987,74454,69533,72476,69177,68133
20190909,동서울,서울방향,4,2,71820,70885,70514,71842,61503,65983
20190909,동서울,지방방향,4,3,75617,73858,74058,72476,68511,68133
20190910,동서울,서울방향,4,2,68967,71537,70571,71842,63908,65983
20190910,동서울,지방방향,4,3,72144,72358,69149,72476,68630,68133
20190911,동서울,서울방향,4,2,70511,63761,69571,71842,66519,65983
20190911,동서울,지방방향,4,3,93532,63965,70030,72476,70172,68133
20190912,동서울,서울방향,4,2,64990,64292,69386,71842,68257,65983
20190912,동서울,지방방향,4,3,90777,65403,70078,72476,70581,68133
20190913,동서울,서울방향,4,2,79409,74389,75591,71842,72811,65983
20190913,동서울,지방방향,4,3,86656,71442,82674,72476,80599,68133
20190914,동서울,서울방향,4,2,96708,46791,77362,71842,74087,65983
20190914,동서울,지방방향,4,3,62833,46790,85585,72476,84321,68133
20190915,동서울,서울방향,4,2,83037,61678,76478,71842,75222,65983
20190915,동서울,지방방향,4,3,54355,62987,74454,72476,73924,68133
20190916,동서울,서울방향,4,2,71147,71820,70885,71842,69690,65983
20190916,동서울,지방방향,4,3,72455,75617,73858,72476,75117,68133
20190917,동서울,서울방향,4,2,69847,68967,71537,71842,68416,65983
20190917,동서울,지방방향,4,3,69336,72144,72358,72476,67740,68133
20190918,동서울,서울방향,4,2,68255,70511,63761,71842,67249,65983
20190918,동서울,지방방향,4,3,71217,93532,63965,72476,68546,68133
20190919,동서울,서울방향,4,2,70278,64990,64292,71842,71643,65983
20190919,동서울,지방방향,4,3,69554,90777,65403,72476,73901,68133
20190920,동서울,서울방향,4,2,77078,79409,74389,71842,75834,65983
20190920,동서울,지방방향,4,3,77249,86656,71844,72476,80507,68133
20190921,동서울,서울방향,4,2,73484,96708,46791,71842,75589,65983
20190921,동서울,지방방향,4,3,74349,62833,46790,72476,76915,68133
20190922,동서울,서울방향,4,2,51567,83037,61678,71842,69749,65983
20190922,동서울,지방방향,4,3,48738,54355,62987,72476,69800,68133
20190923,동서울,서울방향,4,2,65117,71147,71820,71842,12594,65983
20190923,동서울,지방방향,4,3,70880,72455,75617,72476,76270,68133
20190924,동서울,서울방향,4,2,69961,69847,68967,71842,71117,65983
20190924,동서울,지방방향,4,3,70905,69336,72144,72476,72749,68133
20190925,동서울,서울방향,4,2,68619,68255,70511,71842,72473,65983
20190925,동서울,지방방향,4,3,69971,71217,93532,72476,73934,68133
20190926,동서울,서울방향,4,2,67927,70278,64990,71842,71864,65983
20190926,동서울,지방방향,4,3,68770,69554,90777,72476,71282,68133
20190927,동서울,서울방향,4,2,75884,77078,79409,71842,70556,65983
20190927,동서울,지방방향,4,3,79184,77249,86656,72476,79067,68133
20190928,동서울,서울방향,4,2,74602,73484,96708,71842,56617,65983
20190928,동서울,지방방향,4,3,83074,74349,62833,72476,93251,68133
20190929,동서울,서울방향,4,2,70411,51567,83037,71842,60157,65983
20190929,동서울,지방방향,4,3,64386,48738,54355,72476,91792,68133
20190930,동서울,서울방향,4,2,69577,65117,71147,71842,79867,65983
20190930,동서울,지방방향,4,3,73080,70880,72455,72476,90485,68133
20191001,동서울,서울방향,4,2,68776,69961,69847,68445,95545,65983
20191001,동서울,지방방향,4,3,69402,70905,69336,69476,62530,68133
20191002,동서울,서울방향,4,2,70293,68619,68255,68445,85774,65983
20191002,동서울,지방방향,4,3,70120,69971,71217,69476,55023,68133
20191003,동서울,서울방향,4,2,55477,67927,70278,68445,66802,65983
20191003,동서울,지방방향,4,3,61655,68770,69554,69476,67866,68133
20191004,동서울,서울방향,4,2,74789,75884,77078,68445,70641,65983
20191004,동서울,지방방향,4,3,82873,79184,77249,69476,70784,68133
20191005,동서울,서울방향,4,2,76095,74602,73484,68445,67158,65983
20191005,동서울,지방방향,4,3,77877,83074,74349,69476,69597,68133
20191006,동서울,서울방향,4,2,71984,70411,51567,68445,58166,65983
20191006,동서울,지방방향,4,3,66096,64386,48738,69476,56337,68133
20191007,동서울,서울방향,4,2,65439,69577,65117,68445,64024,65983
20191007,동서울,지방방향,4,3,66995,73080,70880,69476,71060,68133
20191008,동서울,서울방향,4,2,72005,68776,69961,68445,70337,65983
20191008,동서울,지방방향,4,3,75884,69402,70905,69476,70798,68133
20191009,동서울,서울방향,4,2,65916,70293,68619,68445,62530,65983
20191009,동서울,지방방향,4,3,65772,70120,69971,69476,61960,68133
20191010,동서울,서울방향,4,2,68057,55477,67927,68445,68110,65983
20191010,동서울,지방방향,4,3,73084,61655,68770,69476,70332,68133
20191011,동서울,서울방향,4,2,77511,74789,75884,68445,72518,65983
20191011,동서울,지방방향,4,3,80648,82873,79184,69476,68205,68133
20191012,동서울,서울방향,4,2,74071,76095,74602,68445,58777,65983
20191012,동서울,지방방향,4,3,81125,77877,83074,69476,62204,68133
20191013,동서울,서울방향,4,2,71567,71984,70411,68445,63524,65983
20191013,동서울,지방방향,4,3,66566,66096,64386,69476,68969,68133
20191014,동서울,서울방향,4,2,69574,65439,69577,68445,73146,65983
20191014,동서울,지방방향,4,3,75923,66995,73080,69476,79947,68133
20191015,동서울,서울방향,4,2,68762,72005,68776,68445,69171,65983
20191015,동서울,지방방향,4,3,68567,75884,69402,69476,65658,68133
20191016,동서울,서울방향,4,2,67086,65916,70293,68445,67112,65983
20191016,동서울,지방방향,4,3,69136,65772,70120,69476,69823,68133
20191017,동서울,서울방향,4,2,71411,68057,55477,68445,68579,65983
20191017,동서울,지방방향,4,3,72602,73084,61655,69476,69050,68133
20191018,동서울,서울방향,4,2,74656,77511,74789,68445,76124,65983
20191018,동서울,지방방향,4,3,81122,80648,82873,69476,77701,68133
20191019,동서울,서울방향,4,2,75894,74071,76095,68445,74430,65983
20191019,동서울,지방방향,4,3,81099,81125,77877,69476,81223,68133
20191020,동서울,서울방향,4,2,71828,71567,71984,68445,70867,65983
20191020,동서울,지방방향,4,3,67775,66566,66096,69476,66539,68133
20191021,동서울,서울방향,4,2,69667,69574,65439,68445,66478,65983
20191021,동서울,지방방향,4,3,72660,75923,66995,69476,71097,68133
20191022,동서울,서울방향,4,2,68459,68762,72005,68445,67665,65983
20191022,동서울,지방방향,4,3,71361,68567,75884,69476,68198,68133
20191023,동서울,서울방향,4,2,69618,67086,65916,68445,66900,65983
20191023,동서울,지방방향,4,3,69261,69136,65772,69476,70615,68133
20191024,동서울,서울방향,4,2,69614,71411,68057,68445,70081,65983
20191024,동서울,지방방향,4,3,70663,72602,73084,69476,70366,68133
20191025,동서울,서울방향,4,2,75683,74656,77511,68445,74558,65983
20191025,동서울,지방방향,4,3,80183,81122,80648,69476,79435,68133
20191026,동서울,서울방향,4,2,75957,75894,74071,68445,75619,65983
20191026,동서울,지방방향,4,3,83012,81099,81125,69476,82168,68133
20191027,동서울,서울방향,4,2,72533,71828,71567,68445,72204,65983
20191027,동서울,지방방향,4,3,68764,67775,66566,69476,68857,68133
20191028,동서울,서울방향,4,2,68533,69667,69574,68445,67560,65983
20191028,동서울,지방방향,4,3,73514,72660,75923,69476,71505,68133
20191029,동서울,서울방향,4,2,66543,68459,68762,68445,66733,65983
20191029,동서울,지방방향,4,3,70045,71361,68567,69476,65834,68133
20191030,동서울,서울방향,4,2,68486,69618,67086,68445,67415,65983
20191030,동서울,지방방향,4,3,69424,69261,69136,69476,69022,68133
20191031,동서울,서울방향,4,2,68742,69614,71411,68445,70113,65983
20191031,동서울,지방방향,4,3,69755,70663,72602,69476,70690,68133
20191101,동서울,서울방향,4,2,74168,75683,74656,70484,71707,65983
20191101,동서울,지방방향,4,3,81081,80183,81122,72676,72793,68133
20191102,동서울,서울방향,4,2,74572,75957,75894,70484,74883,65983
20191102,동서울,지방방향,4,3,80446,83012,81099,72676,80961,68133
20191103,동서울,서울방향,4,2,73623,72533,71828,70484,69743,65983
20191103,동서울,지방방향,4,3,69734,68764,67775,72676,63283,68133
20191104,동서울,서울방향,4,2,69334,68533,69667,70484,66415,65983
20191104,동서울,지방방향,4,3,73428,73514,72660,72676,72384,68133
20191105,동서울,서울방향,4,2,68500,66543,68459,70484,67961,65983
20191105,동서울,지방방향,4,3,70499,70045,71361,72676,68912,68133
20191106,동서울,서울방향,4,2,68970,68486,69618,70484,65407,65983
20191106,동서울,지방방향,4,3,69528,69424,69261,72676,67439,68133
20191107,동서울,서울방향,4,2,70299,68742,69614,70484,65171,65983
20191107,동서울,지방방향,4,3,71790,69755,70663,72676,68544,68133
20191108,동서울,서울방향,4,2,75749,74168,75683,70484,74202,65983
20191108,동서울,지방방향,4,3,83473,81081,80183,72676,79774,68133
20191109,동서울,서울방향,4,2,74834,74572,75957,70484,72490,65983
20191109,동서울,지방방향,4,3,80989,80446,83012,72676,79951,68133
20191110,동서울,서울방향,4,2,72948,73623,72533,70484,70528,65983
20191110,동서울,지방방향,4,3,69334,69734,68764,72676,68956,68133
20191111,동서울,서울방향,4,2,68612,69334,68533,70484,62408,65983
20191111,동서울,지방방향,4,3,72559,73428,73514,72676,71025,68133
20191112,동서울,서울방향,4,2,67724,68500,66543,70484,67344,65983
20191112,동서울,지방방향,4,3,69590,70499,70045,72676,68639,68133
20191113,동서울,서울방향,4,2,65651,68970,68486,70484,65880,65983
20191113,동서울,지방방향,4,3,68221,69528,69424,72676,65701,68133
20191114,동서울,서울방향,4,2,69731,70299,68742,70484,61039,65983
20191114,동서울,지방방향,4,3,70661,71790,69755,72676,60949,68133
20191115,동서울,서울방향,4,2,73092,75749,74168,70484,73480,65983
20191115,동서울,지방방향,4,3,78301,83473,81081,72676,80100,68133
20191116,동서울,서울방향,4,2,74801,74834,74572,70484,73947,65983
20191116,동서울,지방방향,4,3,83439,80989,80446,72676,82653,68133
20191117,동서울,서울방향,4,2,66879,72948,73623,70484,71901,65983
20191117,동서울,지방방향,4,3,63623,69334,69734,72676,68223,68133
20191118,동서울,서울방향,4,2,67393,68612,69334,70484,66442,65983
20191118,동서울,지방방향,4,3,72164,72559,73428,72676,68850,68133
20191119,동서울,서울방향,4,2,67934,67724,68500,70484,66807,65983
20191119,동서울,지방방향,4,3,70042,69590,70499,72676,68334,68133
20191120,동서울,서울방향,4,2,66997,65651,68970,70484,67135,65983
20191120,동서울,지방방향,4,3,68798,68221,69528,72676,68306,68133
20191121,동서울,서울방향,4,2,68531,69731,70299,70484,69046,65983
20191121,동서울,지방방향,4,3,67017,70661,71790,72676,70982,68133
20191122,동서울,서울방향,4,2,75462,73092,75749,70484,76331,65983
20191122,동서울,지방방향,4,3,82158,78301,83473,72676,80978,68133
20191123,동서울,서울방향,4,2,76572,74801,74834,70484,75209,65983
20191123,동서울,지방방향,4,3,84792,83439,80989,72676,81738,68133
20191124,동서울,서울방향,4,2,68295,66879,72948,70484,72704,65983
20191124,동서울,지방방향,4,3,65707,63623,69334,72676,70046,68133
20191125,동서울,서울방향,4,2,66704,67393,68612,70484,67040,65983
20191125,동서울,지방방향,4,3,71672,72164,72559,72676,71798,68133
20191126,동서울,서울방향,4,2,10296,67934,67724,70484,66902,65983
20191126,동서울,지방방향,4,3,65408,70042,69590,72676,67766,68133
20191127,동서울,서울방향,4,2,10313,66997,65651,70484,64103,65983
20191127,동서울,지방방향,4,3,67535,68798,68221,72676,65661,68133
20191128,동서울,서울방향,4,2,67826,68531,69731,70484,67468,65983
20191128,동서울,지방방향,4,3,68261,67017,70661,72676,68103,68133
20191129,동서울,서울방향,4,2,74209,75462,73092,70484,74479,65983
20191129,동서울,지방방향,4,3,78714,82158,78301,72676,80243,68133
20191130,동서울,서울방향,4,2,73330,76572,74801,70484,61169,65983
20191130,동서울,지방방향,4,3,80316,84792,83439,72676,65399,68133
20191201,동서울,서울방향,4,2,64427,68295,66879,66778,68548,65983
20191201,동서울,지방방향,4,3,58262,65707,63623,73309,63267,68133
20191202,동서울,서울방향,4,2,63251,66704,67393,66778,64879,65983
20191202,동서울,지방방향,4,3,68668,71672,72164,73309,70978,68133
20191203,동서울,서울방향,4,2,63412,10296,67934,66778,65497,65983
20191203,동서울,지방방향,4,3,63235,65408,70042,73309,66469,68133
20191204,동서울,서울방향,4,2,63720,10313,66997,66778,65228,65983
20191204,동서울,지방방향,4,3,62582,67535,68798,73309,65614,68133
20191205,동서울,서울방향,4,2,64150,67826,68531,66778,65978,65983
20191205,동서울,지방방향,4,3,65603,68261,67017,73309,66230,68133
20191206,동서울,서울방향,4,2,71058,74209,75462,66778,72088,65983
20191206,동서울,지방방향,4,3,73620,78714,82158,73309,75101,68133
20191207,동서울,서울방향,4,2,69570,73330,76572,66778,70127,65983
20191207,동서울,지방방향,4,3,73105,80316,84792,73309,79689,68133
20191208,동서울,서울방향,4,2,64706,64427,68295,66778,68147,65983
20191208,동서울,지방방향,4,3,59613,58262,65707,73309,61882,68133
20191209,동서울,서울방향,4,2,57509,63251,66704,66778,58897,65983
20191209,동서울,지방방향,4,3,68922,68668,71672,73309,63646,68133
20191210,동서울,서울방향,4,2,63859,63412,10296,66778,61095,65983
20191210,동서울,지방방향,4,3,65009,63235,65408,73309,63357,68133
20191211,동서울,서울방향,4,2,63119,63720,10313,66778,63242,65983
20191211,동서울,지방방향,4,3,64645,62582,67535,73309,64255,68133
20191212,동서울,서울방향,4,2,65980,64150,67826,66778,64569,65983
20191212,동서울,지방방향,4,3,67641,65603,68261,73309,65112,68133
20191213,동서울,서울방향,4,2,68195,71058,74209,66778,70432,65983
20191213,동서울,지방방향,4,3,72144,73620,78714,73309,70593,68133
20191214,동서울,서울방향,4,2,69947,69570,73330,66778,66025,65983
20191214,동서울,지방방향,4,3,75131,73105,80316,73309,69189,68133
