집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량,
20200415,188 ,0,2,00,0,2067,56,62,60,214,69,2528,
20200415,188 ,1,1,00,0,427,16,57,41,16,44,601,
20200415,188 ,1,2,00,0,1874,66,76,58,185,56,2315,
20200415,189 ,0,1,00,0,1723,33,64,34,12,22,1888,
20200415,189 ,0,2,00,0,7632,197,284,55,222,291,8681,
20200415,189 ,1,1,00,0,1559,32,38,71,23,186,1909,
20200415,189 ,1,2,00,0,7033,192,283,101,237,265,8111,
20200415,190 ,0,1,00,0,6283,201,595,490,123,88,7780,
20200415,190 ,0,2,00,0,40258,1754,1553,900,1406,1543,47414,
20200415,190 ,1,1,00,0,6063,221,469,484,128,541,7906,
20200415,190 ,1,2,00,0,39140,1711,1568,1347,1598,1541,46905,
20200415,191 ,0,1,00,0,1225,63,103,55,7,29,1482,
20200415,191 ,0,2,00,0,8728,359,274,208,304,547,10420,
20200415,191 ,1,1,00,0,1406,55,100,46,18,164,1789,
20200415,191 ,1,2,00,0,9466,374,279,128,264,554,11065,
20200415,192 ,0,1,00,0,1237,85,228,125,34,22,1731,
20200415,192 ,0,2,00,0,8162,673,279,361,425,398,10298,
20200415,192 ,1,1,00,0,1272,88,227,114,55,131,1887,
20200415,192 ,1,2,00,0,8363,718,306,346,531,383,10647,
20200415,193 ,0,1,00,0,826,44,181,145,28,7,1231,
20200415,193 ,0,2,00,0,5245,297,276,342,309,176,6645,
20200415,193 ,1,1,00,0,848,37,213,129,25,76,1328,
20200415,193 ,1,2,00,0,5044,276,259,308,342,176,6405,
20200415,194 ,0,1,00,0,913,54,199,150,29,10,1355,
20200415,194 ,0,2,00,0,5627,666,505,396,336,233,7763,
20200415,194 ,1,1,00,0,890,71,208,149,29,93,1440,
20200415,194 ,1,2,00,0,5841,831,484,395,372,276,8199,
20200415,195 ,0,1,00,0,493,36,143,122,41,3,838,
20200415,195 ,0,2,00,0,2352,297,339,425,329,113,3855,
20200415,195 ,1,1,00,0,487,36,169,117,31,57,897,
20200415,195 ,1,2,00,0,2195,261,334,365,303,99,3557,
20200415,196 ,0,1,00,0,676,18,136,83,37,13,963,
20200415,196 ,0,2,00,0,3271,201,181,211,299,129,4292,
20200415,196 ,1,1,00,0,693,25,84,88,43,72,1005,
20200415,196 ,1,2,00,0,3164,193,179,193,285,119,4133,
20200415,197 ,0,1,00,0,841,32,112,94,27,4,1110,
20200415,197 ,0,2,00,0,3708,183,184,193,310,118,4696,
20200415,197 ,1,1,00,0,857,32,123,86,36,83,1217,
20200415,197 ,1,2,00,0,3799,178,197,194,311,124,4803,
20200415,198 ,0,1,00,0,1642,39,99,105,21,33,1939,
20200415,198 ,0,2,00,0,7149,285,276,222,216,327,8475,
20200415,198 ,1,1,00,0,1534,40,101,83,33,177,1968,
20200415,198 ,1,2,00,0,6829,287,262,223,293,286,8180,
20200415,199 ,0,1,00,0,1092,21,91,82,15,11,1312,
20200415,199 ,0,2,00,0,4700,167,178,144,219,155,5563,
20200415,199 ,1,1,00,0,1006,27,92,53,21,112,1311,
20200415,199 ,1,2,00,0,4675,162,175,156,264,159,5591,
20200415,200 ,0,1,00,0,422,6,13,9,7,4,461,
20200415,200 ,0,2,00,0,2253,23,11,6,35,74,2402,
20200415,200 ,1,1,00,0,523,8,12,5,11,49,608,
20200415,200 ,1,2,00,0,2164,20,14,11,45,77,2331,
20200415,201 ,0,1,00,0,1437,31,102,49,7,20,1646,
20200415,201 ,0,2,00,0,7554,227,95,108,220,306,8510,
20200415,201 ,1,1,00,0,1437,45,78,50,9,167,1786,
20200415,201 ,1,2,00,0,7276,224,103,118,253,302,8276,
20200415,202 ,0,1,00,0,265,19,31,20,6,2,343,
20200415,202 ,0,2,00,0,1462,76,26,35,287,44,1930,
20200415,202 ,1,1,00,0,340,16,41,16,8,37,458,
20200415,202 ,1,2,00,0,1562,61,31,23,294,42,2013,
20200415,203 ,0,1,00,0,1178,46,100,72,39,18,1453,
20200415,203 ,0,2,00,0,6785,185,108,108,779,200,8165,
20200415,203 ,1,1,00,0,1227,35,100,62,52,136,1612,
20200415,203 ,1,2,00,0,6519,187,76,119,811,183,7895,
20200415,204 ,0,1,00,0,515,17,40,16,11,4,603,
20200415,204 ,0,2,00,0,2107,53,33,41,65,85,2384,
20200415,204 ,1,1,00,0,641,19,54,41,5,65,825,
20200415,204 ,1,2,00,0,2572,57,45,54,58,108,2894,
20200415,205 ,0,1,00,0,426,14,27,15,5,6,493,
20200415,205 ,0,2,00,0,2211,43,20,18,114,72,2478,
20200415,205 ,1,1,00,0,507,10,25,18,4,57,621,
20200415,205 ,1,2,00,0,2258,42,31,22,54,83,2490,
20200415,206 ,0,1,00,0,465,15,22,15,9,11,537,
20200415,206 ,0,2,00,0,2515,41,30,30,80,60,2756,
20200415,206 ,1,1,00,0,547,15,33,16,11,50,672,
20200415,206 ,1,2,00,0,2499,46,24,25,100,67,2761,
20200415,207 ,0,1,00,0,657,19,31,17,14,4,742,
20200415,207 ,0,2,00,0,2978,65,44,32,144,83,3346,
20200415,207 ,1,1,00,0,753,20,45,25,21,66,930,
20200415,207 ,1,2,00,0,2813,62,58,48,125,81,3187,
20200415,208 ,0,1,00,0,537,24,40,34,37,3,675,
20200415,208 ,0,2,00,0,2156,68,99,55,317,42,2737,
20200415,208 ,1,1,00,0,594,29,42,33,33,50,781,
20200415,208 ,1,2,00,0,2202,72,95,72,321,57,2819,
20200415,209 ,0,1,00,0,75,2,3,6,0,0,86,
20200415,209 ,0,2,00,0,305,5,1,4,16,9,340,
20200415,209 ,1,1,00,0,95,4,9,3,2,9,122,
20200415,209 ,1,2,00,0,314,3,1,1,23,8,350,
20200415,210 ,0,1,00,0,388,9,40,36,22,1,496,
20200415,210 ,0,2,00,0,1552,51,40,34,293,46,2016,
20200415,210 ,1,1,00,0,442,15,33,45,26,43,604,
20200415,210 ,1,2,00,0,1520,52,38,43,275,41,1969,
20200415,211 ,0,1,00,0,584,8,26,29,7,3,657,
20200415,211 ,0,2,00,0,2437,49,56,57,134,75,2808,
20200415,211 ,1,1,00,0,617,16,44,23,15,58,773,
20200415,211 ,1,2,00,0,2332,47,46,49,145,72,2691,
20200415,212 ,0,1,00,0,1785,44,100,80,12,24,2045,
20200415,212 ,0,2,00,0,14487,416,312,202,443,703,16563,
20200415,212 ,1,1,00,0,1739,44,66,101,11,166,2127,
20200415,212 ,1,2,00,0,13273,313,291,219,488,675,15259,
20200415,213 ,0,1,00,0,586,4,16,45,13,10,674,
20200415,213 ,0,2,00,0,3882,73,38,35,310,224,4562,
20200415,213 ,1,1,00,0,489,5,27,42,13,73,649,
20200415,213 ,1,2,00,0,4040,83,40,31,307,225,4726,
20200415,214 ,0,1,00,0,329,35,67,192,71,6,700,
20200415,214 ,0,2,00,0,2881,197,83,451,277,160,4049,
20200415,214 ,1,1,00,0,378,24,62,151,31,42,688,
20200415,214 ,1,2,00,0,2854,189,97,293,248,143,3824,
20200415,215 ,0,1,00,0,984,31,75,36,27,14,1167,
20200415,215 ,0,2,00,0,7303,209,160,70,152,429,8323,
20200415,215 ,1,1,00,0,1150,45,75,32,36,147,1485,
20200415,215 ,1,2,00,0,8135,233,169,96,191,476,9300,
20200415,216 ,0,1,00,0,483,9,28,24,17,6,567,
20200415,216 ,0,2,00,0,2026,64,51,43,142,98,2424,
20200415,216 ,1,1,00,0,473,8,43,17,16,49,606,
20200415,216 ,1,2,00,0,1874,65,62,35,160,98,2294,
20200415,217 ,0,1,00,0,155,6,12,10,3,4,190,
20200415,217 ,0,2,00,0,738,48,17,25,25,29,882,
20200415,217 ,1,1,00,0,198,5,12,3,4,23,245,
20200415,217 ,1,2,00,0,781,42,14,14,41,31,923,
20200415,218 ,0,1,00,0,1592,17,46,54,25,1,1735,
20200415,218 ,0,2,00,0,7068,132,144,57,192,298,7891,
20200415,218 ,1,1,00,0,1556,32,50,49,21,181,1889,
20200415,218 ,1,2,00,0,6997,167,171,80,187,297,7899,
20200415,219 ,0,1,00,0,308,10,8,9,7,10,352,
20200415,219 ,0,2,00,0,1680,24,12,4,185,54,1959,
20200415,219 ,1,1,00,0,347,8,10,61,6,33,465,
20200415,219 ,1,2,00,0,1553,27,10,7,112,53,1762,
20200415,220 ,0,2,00,0,327,6,3,0,0,16,352,
20200415,220 ,1,2,00,0,327,6,3,0,0,16,352,
20200415,221 ,0,1,00,0,158,1,19,31,11,2,222,
20200415,221 ,0,2,00,0,746,16,20,27,90,31,930,
20200415,221 ,1,1,00,0,168,1,10,24,17,8,228,
20200415,221 ,1,2,00,0,739,12,15,19,106,30,921,
20200415,222 ,0,1,00,0,146,8,10,10,5,3,182,
20200415,222 ,0,2,00,0,651,14,18,12,34,21,750,
20200415,222 ,1,1,00,0,180,8,18,6,4,12,228,
20200415,222 ,1,2,00,0,697,14,15,9,31,21,787,
20200415,223 ,0,1,00,0,279,5,20,34,24,3,365,
20200415,223 ,0,2,00,0,1281,26,33,54,72,45,1511,
20200415,223 ,1,1,00,0,369,7,24,39,4,34,477,
20200415,223 ,1,2,00,0,1261,27,36,24,61,43,1452,
20200415,224 ,0,1,00,0,309,12,20,8,4,5,358,
20200415,224 ,0,2,00,0,1359,39,54,13,23,54,1542,
20200415,224 ,1,1,00,0,368,16,25,13,3,38,463,
20200415,224 ,1,2,00,0,1295,22,54,19,31,59,1480,
20200415,225 ,0,1,00,0,878,14,37,36,14,8,987,
20200415,225 ,0,2,00,0,3341,94,40,46,227,148,3896,
20200415,225 ,1,1,00,0,828,18,39,33,12,96,1026,
20200415,225 ,1,2,00,0,3376,88,58,54,282,144,4002,
20200415,226 ,1,2,00,0,825,14,6,9,5,10,869,
20200415,227 ,0,1,00,0,826,10,24,30,23,4,917,
20200415,227 ,0,2,00,0,3227,41,103,66,193,76,3706,
20200415,227 ,1,1,00,0,802,15,40,25,20,66,968,
20200415,227 ,1,2,00,0,2884,43,108,47,156,72,3310,
20200415,228 ,0,1,00,0,925,16,63,64,21,2,1091,
20200415,228 ,0,2,00,0,3042,74,97,83,254,56,3606,
20200415,228 ,1,1,00,0,899,22,78,45,28,69,1141,
20200415,228 ,1,2,00,0,2910,70,102,69,281,80,3512,
20200415,229 ,0,1,00,0,767,26,169,142,49,10,1163,
20200415,229 ,0,2,00,0,4408,228,195,348,392,153,5724,
20200415,229 ,1,1,00,0,791,29,159,139,44,73,1235,
20200415,229 ,1,2,00,0,4226,207,193,330,400,196,5552,
20200415,230 ,0,1,00,0,1918,51,71,35,19,21,2115,
20200415,230 ,0,2,00,0,8762,229,111,68,114,311,9595,
20200415,230 ,1,1,00,0,1799,52,56,44,18,155,2124,
20200415,230 ,1,2,00,0,8446,229,109,68,124,325,9301,
20200415,231 ,0,1,00,0,1618,81,81,170,14,39,2003,
20200415,231 ,0,2,00,0,8805,284,141,106,302,451,10089,
20200415,231 ,1,1,00,0,1531,72,83,170,15,177,2048,
20200415,231 ,1,2,00,0,8285,294,119,81,261,439,9479,
20200415,232 ,0,1,00,0,409,17,35,18,1,10,490,
20200415,232 ,0,2,00,0,2003,118,142,69,90,96,2518,
20200415,232 ,1,1,00,0,456,20,44,18,1,52,591,
20200415,232 ,1,2,00,0,1871,124,123,65,60,92,2335,
20200415,233 ,0,1,00,0,1157,36,182,183,40,16,1614,
20200415,233 ,0,2,00,0,5865,261,199,354,466,229,7374,
20200415,233 ,1,1,00,0,1156,52,154,152,48,116,1678,
20200415,233 ,1,2,00,0,5526,226,185,275,445,232,6889,
20200415,234 ,0,1,00,0,477,8,29,36,15,3,568,
20200415,234 ,0,2,00,0,2215,35,67,40,254,60,2671,
20200415,234 ,1,1,00,0,479,7,33,35,21,49,624,
20200415,234 ,1,2,00,0,1961,32,58,44,233,47,2375,
20200415,235 ,0,1,00,0,378,10,22,29,8,3,450,
20200415,235 ,0,2,00,0,1704,49,46,36,108,60,2003,
20200415,235 ,1,1,00,0,442,6,32,31,8,44,563,
20200415,235 ,1,2,00,0,1663,51,45,34,122,58,1973,
20200415,236 ,0,1,00,0,346,10,57,59,25,3,500,
20200415,236 ,0,2,00,0,1641,69,62,73,202,46,2093,
20200415,236 ,1,1,00,0,382,19,48,43,22,33,547,
20200415,236 ,1,2,00,0,1535,75,57,53,202,50,1972,
20200415,237 ,0,1,00,0,359,14,50,52,21,10,506,
20200415,237 ,0,2,00,0,1493,83,128,100,231,89,2124,
20200415,237 ,1,1,00,0,442,12,58,74,31,54,671,
20200415,237 ,1,2,00,0,1543,78,105,117,255,90,2188,
20200415,238 ,0,1,00,0,426,50,115,104,50,14,759,
20200415,238 ,0,2,00,0,1936,164,153,208,487,77,3025,
20200415,238 ,1,1,00,0,452,42,137,69,47,42,789,
20200415,238 ,1,2,00,0,1987,168,157,170,437,78,2997,
20200415,239 ,0,1,00,0,1048,18,78,83,31,17,1275,
20200415,239 ,0,2,00,0,4687,120,254,166,274,184,5685,
20200415,239 ,1,1,00,0,1105,26,86,139,43,102,1501,
20200415,239 ,1,2,00,0,4658,139,243,252,333,188,5813,
20200415,240 ,0,1,00,0,1040,24,54,51,18,9,1196,
20200415,240 ,0,2,00,0,4774,121,126,79,329,153,5582,
20200415,240 ,1,1,00,0,1110,31,39,110,24,112,1426,
20200415,240 ,1,2,00,0,4673,144,129,83,359,156,5544,
20200415,241 ,0,1,00,0,765,35,70,172,22,8,1072,
20200415,241 ,0,2,00,0,3853,169,110,240,505,147,5024,
20200415,241 ,1,1,00,0,752,28,96,150,29,69,1124,
20200415,241 ,1,2,00,0,3711,165,125,240,542,132,4915,
20200415,242 ,0,1,00,0,583,21,39,32,15,12,702,
20200415,242 ,0,2,00,0,2976,70,77,47,228,96,3494,
20200415,242 ,1,1,00,0,750,24,61,20,18,66,939,
20200415,242 ,1,2,00,0,3128,75,81,60,214,116,3674,
20200415,243 ,0,1,00,0,296,11,6,5,0,10,328,
20200415,243 ,0,2,00,0,1840,27,11,9,94,75,2056,
20200415,243 ,1,1,00,0,347,13,16,2,0,23,401,
20200415,243 ,1,2,00,0,1852,23,10,9,87,68,2049,
20200415,244 ,0,1,00,0,3949,88,190,170,65,27,4489,
20200415,244 ,0,2,00,0,17083,284,603,217,736,869,19792,
20200415,244 ,1,1,00,0,3409,86,152,235,84,440,4406,
20200415,244 ,1,2,00,0,15888,288,646,291,664,848,18625,
20200415,245 ,0,1,00,0,3378,73,121,84,22,72,3750,
20200415,245 ,0,2,00,0,16955,296,453,237,270,1024,19235,
20200415,245 ,1,1,00,0,3397,75,138,87,26,475,4198,
20200415,245 ,1,2,00,0,17432,300,454,261,199,1023,19669,
20200415,246 ,0,1,00,0,101,9,33,43,25,1,212,
20200415,246 ,0,2,00,0,342,27,12,35,161,7,584,
20200415,247 ,0,1,00,0,449,11,20,17,14,2,513,
20200415,247 ,0,2,00,0,2265,63,77,42,117,77,2641,
20200415,247 ,1,1,00,0,481,15,28,20,9,56,609,
20200415,247 ,1,2,00,0,2155,67,78,37,122,79,2538,
20200415,248 ,0,1,00,0,430,8,11,15,6,4,474,
20200415,248 ,0,2,00,0,2338,51,38,19,106,61,2613,
20200415,248 ,1,1,00,0,457,10,14,10,10,51,552,
20200415,248 ,1,2,00,0,2250,39,32,23,108,50,2502,
20200415,249 ,0,1,00,0,548,10,16,15,4,2,595,
20200415,249 ,0,2,00,0,3086,40,116,30,148,91,3511,
20200415,249 ,1,1,00,0,544,12,24,14,5,53,652,
20200415,249 ,1,2,00,0,2948,38,118,29,136,81,3350,
20200415,250 ,0,1,00,0,2328,69,115,87,36,56,2691,
20200415,250 ,0,2,00,0,15262,323,363,176,279,942,17345,
20200415,250 ,1,1,00,0,2595,74,161,102,36,369,3337,
20200415,250 ,1,2,00,0,15974,419,360,217,263,988,18221,
20200415,251 ,0,1,00,0,1121,100,104,122,52,53,1552,
20200415,251 ,0,2,00,0,7335,656,155,264,582,503,9495,
20200415,251 ,1,1,00,0,1242,84,118,147,55,184,1830,
20200415,251 ,1,2,00,0,7686,616,140,286,548,519,9795,
20200415,252 ,0,1,00,0,5614,166,404,349,204,23,6760,
20200415,252 ,0,2,00,0,28251,917,413,400,2155,1304,33440,
20200415,252 ,1,1,00,0,4881,187,399,303,230,530,6530,
20200415,252 ,1,2,00,0,25609,943,440,479,2036,1195,30702,
20200415,253 ,0,1,00,0,9572,189,538,438,125,131,10993,
20200415,253 ,0,2,00,0,58709,1427,704,945,1534,2834,66153,
20200415,253 ,1,1,00,0,8586,184,417,486,152,946,10771,
20200415,253 ,1,2,00,0,55756,1432,743,1187,2070,2683,63871,
20200415,254 ,0,1,00,0,4481,126,363,327,111,64,5472,
20200415,254 ,0,2,00,0,27281,880,545,574,1344,1539,32163,
20200415,254 ,1,1,00,0,4601,126,320,368,114,511,6040,
20200415,254 ,1,2,00,0,27124,799,477,621,1215,1546,31782,
20200415,255 ,0,1,00,0,3009,88,235,155,37,49,3573,
20200415,255 ,0,2,00,0,20068,752,274,349,626,1173,23242,
20200415,255 ,1,1,00,0,2540,92,249,138,47,298,3364,
20200415,255 ,1,2,00,0,18478,681,273,382,631,1040,21485,
20200415,256 ,0,1,00,0,1448,26,42,27,8,26,1577,
20200415,256 ,0,2,00,0,9455,205,107,70,115,614,10566,
20200415,256 ,1,1,00,0,1756,46,41,25,14,231,2113,
20200415,256 ,1,2,00,0,10922,260,139,83,96,724,12224,
20200415,257 ,0,1,00,0,798,17,25,26,6,7,879,
20200415,257 ,0,2,00,0,3785,45,51,40,77,149,4147,
20200415,257 ,1,1,00,0,767,20,50,30,10,57,934,
20200415,257 ,1,2,00,0,3613,49,44,32,95,132,3965,
20200415,258 ,0,1,00,0,386,6,31,31,11,2,467,
20200415,258 ,0,2,00,0,2056,48,53,49,225,64,2495,
20200415,258 ,1,1,00,0,490,12,44,34,10,50,640,
20200415,258 ,1,2,00,0,1979,39,56,42,184,68,2368,
20200415,259 ,0,1,00,0,760,13,30,5,10,5,823,
20200415,259 ,0,2,00,0,3061,65,99,30,44,90,3389,
20200415,259 ,1,1,00,0,726,10,23,7,8,56,830,
20200415,259 ,1,2,00,0,2823,63,92,32,59,75,3144,
20200415,260 ,0,1,00,0,155,2,9,1,4,1,172,
20200415,260 ,0,2,00,0,829,10,9,9,74,21,952,
20200415,260 ,1,1,00,0,221,1,7,5,4,21,259,
20200415,260 ,1,2,00,0,1043,15,5,9,77,28,1177,
20200415,261 ,0,1,00,0,3256,67,114,79,27,23,3566,
20200415,261 ,0,2,00,0,15410,346,522,183,547,392,17400,
20200415,261 ,1,1,00,0,3170,79,95,104,30,248,3726,
20200415,261 ,1,2,00,0,15228,343,530,226,555,424,17306,
20200415,262 ,0,1,00,0,311,17,24,15,3,1,371,
20200415,262 ,0,2,00,0,2059,91,23,41,35,69,2318,
20200415,262 ,1,1,00,0,377,15,19,17,1,25,454,
20200415,262 ,1,2,00,0,2064,84,21,32,36,58,2295,
20200415,263 ,0,1,00,0,449,19,14,8,5,4,499,
20200415,263 ,0,2,00,0,3066,31,68,21,183,87,3456,
20200415,263 ,1,1,00,0,535,21,15,5,5,43,624,
20200415,263 ,1,2,00,0,3006,44,60,20,182,87,3399,
20200415,264 ,0,1,00,0,98,3,5,8,2,4,120,
20200415,264 ,0,2,00,0,428,8,16,5,30,14,501,
20200415,264 ,1,1,00,0,106,0,4,2,3,11,126,
20200415,264 ,1,2,00,0,443,15,16,6,34,19,533,
20200415,265 ,0,1,00,0,453,13,17,8,8,1,500,
20200415,265 ,0,2,00,0,2424,34,31,31,111,69,2700,
20200415,265 ,1,1,00,0,508,13,21,5,10,38,595,
20200415,265 ,1,2,00,0,2446,36,36,24,99,68,2709,
20200415,266 ,0,1,00,0,147,4,3,6,2,1,163,
20200415,266 ,0,2,00,0,821,14,13,18,15,28,909,
20200415,266 ,1,1,00,0,170,5,7,2,5,10,199,
20200415,266 ,1,2,00,0,753,15,17,12,24,24,845,
20200415,267 ,0,1,00,0,342,22,6,16,7,5,398,
20200415,267 ,0,2,00,0,1940,26,19,17,50,54,2106,
20200415,267 ,1,1,00,0,366,13,13,10,9,37,448,
20200415,267 ,1,2,00,0,1731,28,18,16,35,46,1874,
20200415,268 ,0,1,00,0,153,2,5,2,4,1,167,
20200415,268 ,0,2,00,0,1015,6,4,3,12,33,1073,
20200415,268 ,1,1,00,0,244,5,3,3,3,18,276,
20200415,268 ,1,2,00,0,1127,9,4,6,13,35,1194,
20200415,269 ,0,1,00,0,226,15,25,18,2,5,291,
20200415,269 ,0,2,00,0,1080,28,10,26,20,37,1201,
20200415,269 ,1,1,00,0,273,6,15,20,6,30,350,
20200415,269 ,1,2,00,0,1086,25,14,25,23,37,1210,
20200415,270 ,0,1,00,0,418,13,6,11,4,4,456,
20200415,270 ,0,2,00,0,1747,48,78,9,53,60,1995,
20200415,270 ,1,1,00,0,379,8,8,6,2,36,439,
20200415,270 ,1,2,00,0,1667,76,86,14,38,44,1925,
20200415,271 ,0,1,00,0,1582,40,42,31,16,13,1724,
20200415,271 ,0,2,00,0,7181,180,93,65,213,176,7908,
20200415,271 ,1,1,00,0,1453,39,42,48,20,105,1707,
20200415,271 ,1,2,00,0,6677,169,96,71,253,168,7434,
20200415,272 ,0,1,00,0,754,16,66,64,33,6,939,
20200415,272 ,0,2,00,0,3053,69,107,103,415,65,3812,
20200415,272 ,1,1,00,0,943,18,75,85,43,81,1245,
20200415,272 ,1,2,00,0,3461,70,111,125,482,77,4326,
20200415,273 ,0,1,00,0,361,5,13,15,19,4,417,
20200415,273 ,0,2,00,0,1668,30,19,23,221,45,2006,
20200415,273 ,1,1,00,0,373,7,16,32,17,41,486,
20200415,273 ,1,2,00,0,1628,18,23,17,254,44,1984,
20200415,274 ,0,1,00,0,203,8,22,5,5,1,244,
20200415,274 ,0,2,00,0,993,42,36,25,48,25,1169,
20200415,274 ,1,1,00,0,211,7,18,5,4,23,268,
20200415,274 ,1,2,00,0,1029,36,36,27,69,33,1230,
20200415,275 ,0,1,00,0,589,10,29,45,38,7,718,
20200415,275 ,0,2,00,0,2055,46,54,86,581,58,2880,
20200415,275 ,1,1,00,0,528,9,37,57,27,58,716,
20200415,275 ,1,2,00,0,1855,38,42,60,400,57,2452,
20200415,276 ,0,1,00,0,109,1,4,18,24,2,158,
20200415,276 ,0,2,00,0,670,13,6,11,404,16,1120,
20200415,276 ,1,1,00,0,184,1,13,78,15,21,312,
20200415,276 ,1,2,00,0,771,15,8,15,347,29,1185,
20200415,277 ,0,1,00,0,779,9,26,16,26,5,861,
20200415,277 ,0,2,00,0,3098,41,42,29,467,92,3769,
20200415,277 ,1,1,00,0,735,11,32,84,11,77,950,
20200415,277 ,1,2,00,0,2887,34,45,14,389,103,3472,
20200415,278 ,0,1,00,0,495,9,19,6,4,19,552,
20200415,278 ,0,2,00,0,2311,37,106,14,55,92,2615,
20200415,278 ,1,1,00,0,578,8,20,11,1,73,691,
20200415,278 ,1,2,00,0,2315,42,113,13,41,81,2605,
20200415,279 ,0,1,00,0,389,12,18,9,3,10,441,
20200415,279 ,0,2,00,0,1685,30,43,38,97,65,1958,
20200415,279 ,1,1,00,0,425,8,19,12,5,56,525,
20200415,279 ,1,2,00,0,1630,26,42,41,116,69,1924,
20200415,280 ,0,1,00,0,457,23,34,26,17,8,565,
20200415,280 ,0,2,00,0,2269,100,192,42,211,105,2919,
20200415,280 ,1,1,00,0,502,22,48,15,19,67,673,
20200415,280 ,1,2,00,0,2172,120,180,44,171,97,2784,
20200415,281 ,0,1,00,0,959,24,55,41,11,4,1094,
20200415,281 ,0,2,00,0,6323,115,113,77,299,347,7274,
20200415,281 ,1,1,00,0,948,28,45,37,11,121,1190,
20200415,281 ,1,2,00,0,6282,117,109,65,331,379,7283,
20200415,282 ,0,1,00,0,1250,41,141,90,45,18,1585,
20200415,282 ,0,2,00,0,8862,317,107,149,515,438,10388,
20200415,282 ,1,1,00,0,1214,43,150,98,36,133,1674,
20200415,282 ,1,2,00,0,8612,284,116,147,510,419,10088,
20200415,283 ,0,1,00,0,918,52,114,82,21,21,1208,
20200415,283 ,0,2,00,0,5548,233,92,124,291,310,6598,
20200415,283 ,1,1,00,0,1020,43,124,89,24,114,1414,
20200415,283 ,1,2,00,0,6263,260,122,130,256,357,7388,
20200415,284 ,0,1,00,0,360,0,6,4,5,2,377,
20200415,284 ,0,2,00,0,1686,24,10,8,42,71,1841,
20200415,284 ,1,1,00,0,306,2,6,12,2,25,353,
20200415,284 ,1,2,00,0,1398,21,7,13,50,51,1540,
20200415,285 ,0,1,00,0,1029,20,141,150,84,24,1448,
20200415,285 ,0,2,00,0,5289,174,206,305,1122,267,7363,
20200415,285 ,1,1,00,0,1062,32,177,177,76,133,1657,
20200415,285 ,1,2,00,0,5597,158,192,312,1068,269,7596,
20200415,286 ,0,2,00,0,2481,16,39,0,0,87,2623,
20200415,286 ,1,2,00,0,2527,24,38,0,3,95,2687,
20200415,287 ,0,1,00,0,1700,68,76,102,117,16,2079,
20200415,287 ,0,2,00,0,9570,141,135,128,1364,396,11734,
20200415,287 ,1,1,00,0,1700,24,102,172,115,187,2300,
20200415,287 ,1,2,00,0,9285,129,131,110,1453,394,11502,
20200415,288 ,0,1,00,0,1156,15,63,66,40,16,1356,
20200415,288 ,0,2,00,0,5953,115,169,101,484,273,7095,
20200415,288 ,1,1,00,0,1123,20,83,80,25,132,1463,
20200415,288 ,1,2,00,0,5827,125,167,99,336,259,6813,
20200415,289 ,0,1,00,0,2157,61,93,57,18,28,2414,
20200415,289 ,0,2,00,0,10091,224,304,103,265,572,11559,
20200415,289 ,1,1,00,0,2025,61,99,62,29,253,2529,
20200415,289 ,1,2,00,0,9765,219,316,100,253,520,11173,
20200415,290 ,0,1,00,0,118,3,8,12,7,4,152,
20200415,290 ,0,2,00,0,569,26,13,75,101,23,807,
20200415,290 ,1,1,00,0,111,7,5,6,14,16,159,
20200415,290 ,1,2,00,0,660,44,11,71,92,22,900,
20200415,291 ,0,1,00,0,2223,53,84,63,18,33,2474,
20200415,291 ,0,2,00,0,8502,299,172,152,399,402,9926,
20200415,291 ,1,1,00,0,2295,48,112,65,23,262,2805,
20200415,291 ,1,2,00,0,9094,285,195,159,367,421,10521,
20200415,292 ,0,1,00,0,1996,51,90,68,26,45,2276,
20200415,292 ,0,2,00,0,7747,199,391,86,326,391,9140,
20200415,292 ,1,1,00,0,1633,30,67,46,22,188,1986,
20200415,292 ,1,2,00,0,6668,204,372,75,358,360,8037,
20200415,293 ,0,1,00,0,751,17,47,31,12,12,870,
20200415,293 ,0,2,00,0,3144,103,90,51,90,169,3647,
20200415,293 ,1,1,00,0,672,17,50,29,8,92,868,
20200415,293 ,1,2,00,0,3020,114,86,53,67,149,3489,
20200415,294 ,0,1,00,0,818,20,36,39,10,0,923,
20200415,294 ,0,2,00,0,3841,77,40,76,132,190,4356,
20200415,294 ,1,1,00,0,675,28,24,33,11,103,874,
20200415,294 ,1,2,00,0,3342,75,34,51,112,170,3784,
20200415,295 ,0,1,00,0,373,17,55,30,21,6,502,
20200415,295 ,0,2,00,0,1851,78,38,49,163,74,2253,
20200415,295 ,1,1,00,0,465,21,48,28,23,40,625,
20200415,295 ,1,2,00,0,1796,68,31,41,154,68,2158,
20200415,296 ,0,1,00,0,148,3,6,4,4,3,168,
20200415,296 ,0,2,00,0,646,15,15,10,77,41,804,
20200415,296 ,1,1,00,0,149,5,11,3,5,16,189,
20200415,296 ,1,2,00,0,616,19,14,8,47,40,744,
20200415,297 ,0,1,00,0,536,19,54,79,27,2,717,
20200415,297 ,0,2,00,0,2752,104,57,73,493,93,3572,
20200415,297 ,1,1,00,0,592,17,67,146,19,52,893,
